"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.984600000E-1,-4.056250000E1,1.768750000E1,-2.806250000E1
7.184615620E-1,-4.125000000E1,2.018750000E1,-2.518750000E1
7.484600000E-1,-4.218750000E1,2.356250000E1,-1.881250000E1
7.684600000E-1,-4.225000000E1,2.631250000E1,-1.468750000E1
7.884615620E-1,-4.156250000E1,2.900000000E1,-1.062500000E1
8.184600000E-1,-3.856250000E1,3.356250000E1,-5.125000000E0
8.384600000E-1,-3.581250000E1,3.593750000E1,-2.125000000E0
8.584615620E-1,-3.312500000E1,3.806250000E1,2.500000000E-1
8.884600000E-1,-2.925000000E1,4.043750000E1,2.625000000E0
9.084600000E-1,-2.725000000E1,4.143750000E1,3.312500000E0
9.284615620E-1,-2.587500000E1,4.237500000E1,3.500000000E0
9.484615620E-1,-2.437500000E1,4.293750000E1,3.125000000E0
9.784600000E-1,-2.256250000E1,4.343750000E1,1.937500000E0
9.984615620E-1,-2.181250000E1,4.387500000E1,1.312500000E0
1.018461562E0,-2.150000000E1,4.412500000E1,5.625000000E-1
1.048460000E0,-2.156250000E1,4.443750000E1,0.000000000E0
1.068460000E0,-2.125000000E1,4.487500000E1,-1.875000000E-1
1.088460000E0,-2.100000000E1,4.500000000E1,-8.750000000E-1
1.108460000E0,-2.087500000E1,4.456250000E1,-1.250000000E0
1.128460000E0,-2.050000000E1,4.418750000E1,-1.687500000E0
1.148461562E0,-2.050000000E1,4.368750000E1,-2.437500000E0
1.178460000E0,-2.087500000E1,4.318750000E1,-2.687500000E0
1.198460000E0,-2.106250000E1,4.293750000E1,-3.000000000E0
1.218461562E0,-2.187500000E1,4.262500000E1,-3.062500000E0
1.248461562E0,-2.368750000E1,4.200000000E1,-3.437500000E0
1.278460000E0,-2.518750000E1,4.118750000E1,-4.437500000E0
1.298461562E0,-2.493750000E1,4.131250000E1,-4.750000000E0
1.328460000E0,-2.387500000E1,4.150000000E1,-6.437500000E0
1.348460000E0,-2.300000000E1,4.162500000E1,-7.312500000E0
1.368461562E0,-2.212500000E1,4.200000000E1,-8.000000000E0
1.398460000E0,-2.112500000E1,4.281250000E1,-8.750000000E0
1.418460000E0,-2.062500000E1,4.300000000E1,-9.250000000E0
1.438461562E0,-2.062500000E1,4.331250000E1,-9.375000000E0
1.468460000E0,-2.162500000E1,4.293750000E1,-1.018750000E1
1.488460000E0,-2.306250000E1,4.206250000E1,-1.043750000E1
1.508461562E0,-2.437500000E1,4.100000000E1,-1.075000000E1
1.538460000E0,-2.643750000E1,3.893750000E1,-1.193750000E1
1.558460000E0,-2.700000000E1,3.762500000E1,-1.293750000E1
1.578461562E0,-2.693750000E1,3.693750000E1,-1.406250000E1
1.608460000E0,-2.668750000E1,3.618750000E1,-1.475000000E1
1.628461562E0,-2.625000000E1,3.556250000E1,-1.443750000E1
1.648461562E0,-2.525000000E1,3.562500000E1,-1.400000000E1
1.678460000E0,-2.262500000E1,3.593750000E1,-1.393750000E1
1.698460000E0,-2.187500000E1,3.518750000E1,-1.506250000E1
1.718461562E0,-2.181250000E1,3.387500000E1,-1.675000000E1
1.748460000E0,-2.256250000E1,3.268750000E1,-1.650000000E1
1.768461562E0,-2.237500000E1,3.306250000E1,-1.531250000E1
1.788461562E0,-2.131250000E1,3.412500000E1,-1.456250000E1
1.818460000E0,-1.831250000E1,3.650000000E1,-1.318750000E1
1.838460000E0,-1.687500000E1,3.825000000E1,-1.175000000E1
1.858461562E0,-1.531250000E1,3.993750000E1,-1.025000000E1
1.888460000E0,-1.181250000E1,4.275000000E1,-7.375000000E0
1.908460000E0,-8.750000000E0,4.481250000E1,-5.750000000E0
1.928460000E0,-5.062500000E0,4.625000000E1,-4.687500000E0
1.948461562E0,-1.437500000E0,4.743750000E1,-3.812500000E0
1.978460000E0,5.125000000E0,4.787500000E1,-2.750000000E0
1.998461562E0,9.625000000E0,4.725000000E1,-2.250000000E0
2.018461562E0,1.268750000E1,4.675000000E1,-3.125000000E0
2.048460000E0,1.437500000E1,4.600000000E1,-5.312500000E0
2.068460000E0,1.400000000E1,4.606250000E1,-5.062500000E0
2.088461562E0,1.356250000E1,4.631250000E1,-4.312500000E0
2.118461562E0,1.343750000E1,4.631250000E1,-2.625000000E0
2.148461562E0,1.650000000E1,4.543750000E1,-1.250000000E-1
2.178460000E0,2.118750000E1,4.350000000E1,3.562500000E0
2.198460000E0,2.375000000E1,4.212500000E1,5.500000000E0
2.218464687E0,2.450000000E1,4.125000000E1,5.937500000E0
2.248461562E0,2.462500000E1,4.068750000E1,6.437500000E0
2.278460000E0,2.437500000E1,4.031250000E1,7.125000000E0
2.298461562E0,2.437500000E1,4.031250000E1,7.812500000E0
2.318466250E0,2.431250000E1,4.031250000E1,8.125000000E0
2.348460000E0,2.400000000E1,4.062500000E1,8.250000000E0
2.368464687E0,2.387500000E1,4.075000000E1,7.625000000E0
2.398460000E0,2.412500000E1,4.087500000E1,6.250000000E0
2.418467812E0,2.412500000E1,4.081250000E1,5.000000000E0
2.448461562E0,2.368750000E1,4.143750000E1,3.687500000E0
2.468463125E0,2.306250000E1,4.200000000E1,3.562500000E0
2.498460000E0,2.050000000E1,4.337500000E1,2.375000000E0
2.518463125E0,1.868750000E1,4.393750000E1,2.500000000E0
2.548460000E0,1.587500000E1,4.487500000E1,3.687500000E0
2.568460000E0,1.587500000E1,4.512500000E1,3.437500000E0
2.588461562E0,1.712500000E1,4.506250000E1,2.687500000E0
2.608464687E0,1.937500000E1,4.468750000E1,2.250000000E0
2.638460000E0,2.581250000E1,4.168750000E1,2.875000000E0
2.658461562E0,3.031250000E1,3.850000000E1,1.437500000E0
2.688460000E0,3.525000000E1,3.368750000E1,-4.750000000E0
2.708460000E0,3.550000000E1,3.331250000E1,-5.625000000E0
2.728461562E0,3.593750000E1,3.312500000E1,-5.187500000E0
2.758461562E0,3.693750000E1,3.225000000E1,-5.812500000E0
2.788461562E0,3.750000000E1,3.168750000E1,-6.312500000E0
2.818460000E0,3.743750000E1,3.168750000E1,-6.750000000E0
2.838460000E0,3.762500000E1,3.168750000E1,-7.125000000E0
2.858461562E0,3.781250000E1,3.156250000E1,-7.187500000E0
2.888460000E0,3.825000000E1,3.131250000E1,-7.000000000E0
2.908460000E0,3.862500000E1,3.100000000E1,-7.125000000E0
2.928461562E0,3.862500000E1,3.068750000E1,-7.875000000E0
2.958460000E0,3.862500000E1,3.050000000E1,-9.562500000E0
2.978460000E0,3.868750000E1,2.993750000E1,-1.025000000E1
2.998461562E0,3.900000000E1,2.968750000E1,-9.125000000E0
3.028460000E0,3.968750000E1,2.968750000E1,-6.937500000E0
3.048460000E0,3.987500000E1,2.962500000E1,-6.750000000E0
3.068460000E0,3.968750000E1,2.987500000E1,-5.625000000E0
3.088460000E0,3.975000000E1,3.043750000E1,-2.875000000E0
3.108460000E0,3.950000000E1,3.112500000E1,1.250000000E-1
3.128460000E0,3.875000000E1,3.187500000E1,2.687500000E0
3.148461562E0,3.806250000E1,3.275000000E1,5.250000000E0
3.168461562E0,3.706250000E1,3.331250000E1,7.375000000E0
3.188461562E0,3.600000000E1,3.362500000E1,9.687500000E0
3.208469375E0,3.525000000E1,3.337500000E1,1.243750000E1
3.238460000E0,3.393750000E1,3.225000000E1,1.706250000E1
3.258461562E0,3.350000000E1,3.106250000E1,1.950000000E1
3.288461562E0,3.262500000E1,2.943750000E1,2.225000000E1
3.318460000E0,3.093750000E1,2.800000000E1,2.575000000E1
3.338460000E0,2.943750000E1,2.743750000E1,2.793750000E1
3.358461562E0,2.868750000E1,2.668750000E1,2.937500000E1
3.388460000E0,2.837500000E1,2.550000000E1,3.043750000E1
3.408461562E0,2.887500000E1,2.468750000E1,3.050000000E1
3.428461562E0,2.950000000E1,2.431250000E1,2.968750000E1
3.448461562E0,3.031250000E1,2.425000000E1,2.875000000E1
3.478460000E0,3.225000000E1,2.443750000E1,2.612500000E1
3.498460000E0,3.375000000E1,2.512500000E1,2.406250000E1
3.518460000E0,3.450000000E1,2.606250000E1,2.268750000E1
3.538460000E0,3.462500000E1,2.668750000E1,2.225000000E1
3.558460000E0,3.462500000E1,2.706250000E1,2.181250000E1
3.578460000E0,3.518750000E1,2.700000000E1,2.087500000E1
3.598460000E0,3.537500000E1,2.700000000E1,2.000000000E1
3.618461562E0,3.556250000E1,2.706250000E1,1.943750000E1
3.648461562E0,3.462500000E1,2.712500000E1,2.068750000E1
3.678467812E0,3.381250000E1,2.668750000E1,2.256250000E1
3.708460000E0,3.262500000E1,2.737500000E1,2.381250000E1
3.728463125E0,3.162500000E1,2.831250000E1,2.406250000E1
3.758461562E0,2.968750000E1,3.025000000E1,2.368750000E1
3.788461562E0,2.906250000E1,3.156250000E1,2.281250000E1
3.818460000E0,2.937500000E1,3.200000000E1,2.168750000E1
3.838460000E0,2.956250000E1,3.231250000E1,2.137500000E1
3.858461562E0,2.968750000E1,3.293750000E1,2.031250000E1
3.878467812E0,3.000000000E1,3.362500000E1,1.925000000E1
3.908460000E0,3.056250000E1,3.387500000E1,1.775000000E1
3.928463125E0,3.093750000E1,3.406250000E1,1.712500000E1
3.958460000E0,3.200000000E1,3.412500000E1,1.618750000E1
3.978464687E0,3.237500000E1,3.443750000E1,1.556250000E1
4.008461562E0,3.262500000E1,3.518750000E1,1.537500000E1
4.028463125E0,3.250000000E1,3.543750000E1,1.475000000E1
4.058460000E0,3.243750000E1,3.568750000E1,1.362500000E1
4.078464687E0,3.262500000E1,3.556250000E1,1.268750000E1
4.108460000E0,3.306250000E1,3.518750000E1,1.356250000E1
4.128460000E0,3.306250000E1,3.506250000E1,1.418750000E1
4.148460000E0,3.318750000E1,3.500000000E1,1.387500000E1
4.168460000E0,3.325000000E1,3.493750000E1,1.368750000E1
4.188460000E0,3.218750000E1,3.487500000E1,1.468750000E1
4.208469375E0,3.112500000E1,3.462500000E1,1.643750000E1
4.238460000E0,2.943750000E1,3.443750000E1,1.981250000E1
4.258460000E0,2.837500000E1,3.418750000E1,2.156250000E1
4.278460000E0,2.737500000E1,3.368750000E1,2.387500000E1
4.298460000E0,2.631250000E1,3.293750000E1,2.637500000E1
4.318460000E0,2.537500000E1,3.181250000E1,2.868750000E1
4.338460000E0,2.487500000E1,3.006250000E1,3.075000000E1
4.358460000E0,2.450000000E1,2.787500000E1,3.243750000E1
4.378460000E0,2.412500000E1,2.637500000E1,3.381250000E1
4.398460000E0,2.312500000E1,2.468750000E1,3.512500000E1
4.418460000E0,2.168750000E1,2.343750000E1,3.675000000E1
4.438460000E0,2.006250000E1,2.268750000E1,3.812500000E1
4.458460000E0,1.943750000E1,2.212500000E1,3.887500000E1
4.478460000E0,1.881250000E1,2.162500000E1,3.931250000E1
4.498460000E0,1.912500000E1,2.106250000E1,3.931250000E1
4.518460000E0,2.000000000E1,2.037500000E1,3.931250000E1
4.538460000E0,2.100000000E1,1.975000000E1,3.875000000E1
4.558460000E0,2.256250000E1,1.943750000E1,3.781250000E1
4.578460000E0,2.487500000E1,2.025000000E1,3.600000000E1
4.598460000E0,2.700000000E1,2.187500000E1,3.375000000E1
4.618460000E0,2.881250000E1,2.337500000E1,3.150000000E1
4.638460000E0,2.931250000E1,2.387500000E1,3.125000000E1
4.658460000E0,2.906250000E1,2.368750000E1,3.137500000E1
4.678460000E0,2.968750000E1,2.387500000E1,3.093750000E1
4.698460000E0,3.012500000E1,2.406250000E1,3.050000000E1
4.718461562E0,2.918750000E1,2.393750000E1,3.131250000E1
4.748460000E0,2.675000000E1,2.400000000E1,3.318750000E1
4.768460000E0,2.606250000E1,2.425000000E1,3.281250000E1
4.788461562E0,2.593750000E1,2.412500000E1,3.262500000E1
4.818460000E0,2.525000000E1,2.418750000E1,3.243750000E1
4.838460000E0,2.450000000E1,2.487500000E1,3.200000000E1
4.858461562E0,2.431250000E1,2.668750000E1,3.131250000E1
4.888460000E0,2.437500000E1,2.925000000E1,2.956250000E1
4.908460000E0,2.443750000E1,3.031250000E1,2.912500000E1
4.928461562E0,2.531250000E1,3.150000000E1,2.831250000E1
4.948461562E0,2.612500000E1,3.225000000E1,2.650000000E1
4.978461562E0,2.806250000E1,3.362500000E1,2.375000000E1
4.998461562E0,2.912500000E1,3.418750000E1,2.193750000E1
5.018461562E0,3.000000000E1,3.437500000E1,2.006250000E1
5.048460000E0,3.081250000E1,3.487500000E1,1.868750000E1
5.068460000E0,3.112500000E1,3.487500000E1,1.837500000E1
5.088460000E0,3.125000000E1,3.506250000E1,1.781250000E1
5.108460000E0,3.150000000E1,3.556250000E1,1.668750000E1
5.128460000E0,3.181250000E1,3.581250000E1,1.525000000E1
5.148461562E0,3.206250000E1,3.581250000E1,1.393750000E1
5.178460000E0,3.225000000E1,3.618750000E1,1.318750000E1
5.198460000E0,3.200000000E1,3.581250000E1,1.437500000E1
5.218461562E0,3.168750000E1,3.581250000E1,1.506250000E1
5.248461562E0,3.193750000E1,3.618750000E1,1.400000000E1
5.278460000E0,3.137500000E1,3.600000000E1,1.531250000E1
5.298460000E0,3.068750000E1,3.568750000E1,1.743750000E1
5.318460000E0,2.981250000E1,3.518750000E1,1.925000000E1
5.338460000E0,2.925000000E1,3.437500000E1,2.150000000E1
5.358461562E0,2.856250000E1,3.368750000E1,2.293750000E1
5.388460000E0,2.687500000E1,3.275000000E1,2.537500000E1
5.408460000E0,2.618750000E1,3.193750000E1,2.700000000E1
5.428460000E0,2.537500000E1,3.043750000E1,2.887500000E1
5.448461562E0,2.506250000E1,2.856250000E1,3.100000000E1
5.478460000E0,2.487500000E1,2.593750000E1,3.331250000E1
5.498469375E0,2.431250000E1,2.431250000E1,3.462500000E1
5.528461562E0,2.268750000E1,2.256250000E1,3.700000000E1
5.548461562E0,2.143750000E1,2.162500000E1,3.793750000E1
5.568461562E0,2.062500000E1,2.093750000E1,3.812500000E1
5.598461562E0,2.100000000E1,1.987500000E1,3.831250000E1
5.628460000E0,2.237500000E1,1.887500000E1,3.718750000E1
5.648461562E0,2.343750000E1,1.868750000E1,3.681250000E1
5.678460000E0,2.587500000E1,1.912500000E1,3.493750000E1
5.698460000E0,2.762500000E1,2.031250000E1,3.300000000E1
5.718461562E0,2.906250000E1,2.075000000E1,3.187500000E1
5.748460000E0,3.006250000E1,2.162500000E1,3.087500000E1
5.768460000E0,3.137500000E1,2.168750000E1,2.943750000E1
5.788461562E0,3.218750000E1,2.237500000E1,2.812500000E1
5.818460000E0,3.093750000E1,2.343750000E1,2.887500000E1
5.838460000E0,2.993750000E1,2.300000000E1,3.031250000E1
5.858461562E0,2.931250000E1,2.350000000E1,3.112500000E1
5.878461562E0,2.837500000E1,2.393750000E1,3.193750000E1
5.908460000E0,2.681250000E1,2.475000000E1,3.200000000E1
5.928460000E0,2.606250000E1,2.550000000E1,3.200000000E1
5.948460000E0,2.562500000E1,2.631250000E1,3.137500000E1
5.968460000E0,2.581250000E1,2.775000000E1,3.068750000E1
5.988460000E0,2.625000000E1,2.893750000E1,2.987500000E1
6.008461562E0,2.681250000E1,3.012500000E1,2.850000000E1
6.038460000E0,2.775000000E1,3.187500000E1,2.656250000E1
6.058460000E0,2.762500000E1,3.237500000E1,2.531250000E1
6.078461562E0,2.756250000E1,3.331250000E1,2.387500000E1
6.108460000E0,2.781250000E1,3.425000000E1,2.243750000E1
6.128460000E0,2.768750000E1,3.462500000E1,2.206250000E1
6.148461562E0,2.787500000E1,3.531250000E1,2.200000000E1
6.178460000E0,2.818750000E1,3.568750000E1,2.106250000E1
6.198460000E0,2.856250000E1,3.625000000E1,2.012500000E1
6.218461562E0,2.900000000E1,3.681250000E1,1.881250000E1
6.248461562E0,2.918750000E1,3.750000000E1,1.668750000E1
6.278460000E0,2.931250000E1,3.787500000E1,1.587500000E1
6.298461562E0,2.900000000E1,3.781250000E1,1.625000000E1
6.328460000E0,2.875000000E1,3.800000000E1,1.581250000E1
6.348460000E0,2.887500000E1,3.793750000E1,1.518750000E1
6.368461562E0,2.868750000E1,3.818750000E1,1.512500000E1
6.398460000E0,2.756250000E1,3.787500000E1,1.806250000E1
6.418460000E0,2.675000000E1,3.725000000E1,2.056250000E1
6.438461562E0,2.593750000E1,3.643750000E1,2.318750000E1
6.468460000E0,2.418750000E1,3.525000000E1,2.650000000E1
6.488460000E0,2.262500000E1,3.456250000E1,2.856250000E1
6.508461562E0,2.131250000E1,3.350000000E1,3.056250000E1
6.538511562E0,1.987500000E1,3.056250000E1,3.337500000E1
6.568460000E0,1.950000000E1,2.712500000E1,3.593750000E1
6.588461562E0,1.993750000E1,2.500000000E1,3.750000000E1
6.618460000E0,1.843750000E1,2.200000000E1,4.018750000E1
6.638461562E0,1.687500000E1,2.012500000E1,4.156250000E1
6.658461562E0,1.581250000E1,1.943750000E1,4.225000000E1
6.688460000E0,1.512500000E1,1.831250000E1,4.218750000E1
6.708460000E0,1.568750000E1,1.768750000E1,4.231250000E1
6.728461562E0,1.687500000E1,1.712500000E1,4.231250000E1
6.758460000E0,1.881250000E1,1.637500000E1,4.150000000E1
6.778460000E0,2.031250000E1,1.687500000E1,4.050000000E1
6.798460000E0,2.268750000E1,1.825000000E1,3.868750000E1
6.818460000E0,2.481250000E1,2.031250000E1,3.612500000E1
6.838460000E0,2.537500000E1,2.218750000E1,3.481250000E1
6.858461562E0,2.525000000E1,2.237500000E1,3.518750000E1
6.888460000E0,2.725000000E1,2.150000000E1,3.368750000E1
6.908460000E0,2.750000000E1,2.181250000E1,3.318750000E1
6.928460000E0,2.693750000E1,2.212500000E1,3.343750000E1
6.948460000E0,2.543750000E1,2.156250000E1,3.456250000E1
6.968460000E0,2.418750000E1,2.168750000E1,3.562500000E1
6.988460000E0,2.343750000E1,2.218750000E1,3.568750000E1
7.008461562E0,2.306250000E1,2.275000000E1,3.562500000E1
7.038460000E0,2.256250000E1,2.400000000E1,3.525000000E1
7.058460000E0,2.237500000E1,2.481250000E1,3.512500000E1
7.078461562E0,2.237500000E1,2.593750000E1,3.462500000E1
7.108460000E0,2.318750000E1,2.725000000E1,3.343750000E1
7.128460000E0,2.312500000E1,2.875000000E1,3.275000000E1
7.148461562E0,2.375000000E1,3.025000000E1,3.093750000E1
7.178460000E0,2.475000000E1,3.237500000E1,2.825000000E1
7.198460000E0,2.500000000E1,3.381250000E1,2.681250000E1
7.218461562E0,2.556250000E1,3.462500000E1,2.550000000E1
7.238464687E0,2.556250000E1,3.568750000E1,2.425000000E1
7.268460000E0,2.562500000E1,3.643750000E1,2.362500000E1
7.288464687E0,2.575000000E1,3.643750000E1,2.350000000E1
7.318460000E0,2.568750000E1,3.681250000E1,2.293750000E1
7.338463125E0,2.631250000E1,3.712500000E1,2.175000000E1
7.368461562E0,2.725000000E1,3.775000000E1,1.900000000E1
7.398460000E0,2.750000000E1,3.856250000E1,1.650000000E1
7.418460000E0,2.693750000E1,3.862500000E1,1.725000000E1
7.438463125E0,2.643750000E1,3.875000000E1,1.825000000E1
7.468460000E0,2.643750000E1,3.856250000E1,1.787500000E1
7.488461562E0,2.668750000E1,3.887500000E1,1.706250000E1
7.508461562E0,2.643750000E1,3.900000000E1,1.756250000E1
7.538460000E0,2.481250000E1,3.818750000E1,2.143750000E1
7.558460000E0,2.375000000E1,3.756250000E1,2.418750000E1
7.578461562E0,2.281250000E1,3.631250000E1,2.687500000E1
7.608460000E0,2.143750000E1,3.412500000E1,2.987500000E1
7.628460000E0,1.968750000E1,3.281250000E1,3.187500000E1
7.648461562E0,1.850000000E1,3.112500000E1,3.400000000E1
7.678461562E0,1.818750000E1,2.756250000E1,3.656250000E1
7.708460000E0,1.918750000E1,2.450000000E1,3.775000000E1
7.728461562E0,1.875000000E1,2.262500000E1,3.912500000E1
7.758460000E0,1.637500000E1,2.018750000E1,4.100000000E1
7.778460000E0,1.468750000E1,1.887500000E1,4.212500000E1
7.798461562E0,1.356250000E1,1.812500000E1,4.268750000E1
7.828460000E0,1.418750000E1,1.768750000E1,4.262500000E1
7.848460000E0,1.487500000E1,1.693750000E1,4.250000000E1
7.868461562E0,1.606250000E1,1.675000000E1,4.218750000E1
7.898460000E0,1.868750000E1,1.700000000E1,4.112500000E1
7.918460000E0,2.093750000E1,1.800000000E1,3.962500000E1
7.938460000E0,2.312500000E1,2.018750000E1,3.781250000E1
7.958460000E0,2.362500000E1,2.106250000E1,3.725000000E1
7.978460000E0,2.368750000E1,2.025000000E1,3.750000000E1
7.998460000E0,2.506250000E1,2.006250000E1,3.656250000E1
8.018460000E0,2.587500000E1,1.981250000E1,3.612500000E1
8.038460000E0,2.637500000E1,2.000000000E1,3.581250000E1
8.058460000E0,2.587500000E1,1.950000000E1,3.612500000E1
8.078460000E0,2.462500000E1,1.962500000E1,3.706250000E1
8.098460000E0,2.337500000E1,1.950000000E1,3.775000000E1
8.118460000E0,2.237500000E1,1.937500000E1,3.856250000E1
8.138460000E0,2.193750000E1,1.956250000E1,3.843750000E1
8.158460000E0,2.250000000E1,2.062500000E1,3.750000000E1
8.178460000E0,2.187500000E1,2.262500000E1,3.718750000E1
8.198460000E0,2.075000000E1,2.443750000E1,3.706250000E1
8.218460000E0,1.931250000E1,2.562500000E1,3.725000000E1
8.238460000E0,1.850000000E1,2.700000000E1,3.700000000E1
8.258460000E0,1.875000000E1,2.862500000E1,3.593750000E1
8.278460000E0,1.987500000E1,3.031250000E1,3.393750000E1
8.298460000E0,2.093750000E1,3.156250000E1,3.256250000E1
8.318460000E0,2.200000000E1,3.300000000E1,3.093750000E1
8.338460000E0,2.318750000E1,3.450000000E1,2.931250000E1
8.358460000E0,2.406250000E1,3.581250000E1,2.737500000E1
8.378460000E0,2.462500000E1,3.687500000E1,2.568750000E1
8.398460000E0,2.431250000E1,3.731250000E1,2.475000000E1
8.418460000E0,2.393750000E1,3.725000000E1,2.431250000E1
8.438460000E0,2.368750000E1,3.743750000E1,2.412500000E1
8.458460000E0,2.343750000E1,3.775000000E1,2.343750000E1
8.478461562E0,2.368750000E1,3.825000000E1,2.193750000E1
8.498461562E0,2.412500000E1,3.900000000E1,2.006250000E1
8.528460000E0,2.500000000E1,3.943750000E1,1.750000000E1
8.548461562E0,2.481250000E1,3.950000000E1,1.787500000E1
8.578461562E0,2.431250000E1,3.950000000E1,1.912500000E1
8.598463125E0,2.437500000E1,3.943750000E1,1.950000000E1
8.628460000E0,2.462500000E1,3.943750000E1,2.000000000E1
8.648461562E0,2.387500000E1,3.875000000E1,2.193750000E1
8.678460000E0,2.287500000E1,3.706250000E1,2.568750000E1
8.698460000E0,2.237500000E1,3.575000000E1,2.756250000E1
8.718461562E0,2.187500000E1,3.456250000E1,2.893750000E1
8.748460000E0,2.068750000E1,3.262500000E1,3.162500000E1
8.768460000E0,1.968750000E1,3.137500000E1,3.337500000E1
8.788461562E0,1.837500000E1,3.031250000E1,3.493750000E1
8.808461562E0,1.806250000E1,2.800000000E1,3.712500000E1
8.838460000E0,1.843750000E1,2.456250000E1,3.868750000E1
8.858460000E0,1.793750000E1,2.293750000E1,3.956250000E1
8.878460000E0,1.725000000E1,2.150000000E1,4.062500000E1
8.898460000E0,1.618750000E1,2.018750000E1,4.143750000E1
8.918460000E0,1.487500000E1,1.912500000E1,4.225000000E1
8.938461562E0,1.431250000E1,1.862500000E1,4.243750000E1
8.968460000E0,1.512500000E1,1.762500000E1,4.256250000E1
8.988460000E0,1.593750000E1,1.743750000E1,4.243750000E1
9.008460000E0,1.693750000E1,1.756250000E1,4.193750000E1
9.028460000E0,1.862500000E1,1.768750000E1,4.093750000E1
9.048460000E0,2.137500000E1,1.887500000E1,3.906250000E1
9.068460000E0,2.425000000E1,2.050000000E1,3.650000000E1
9.088461562E0,2.512500000E1,2.162500000E1,3.543750000E1
9.118460000E0,2.618750000E1,2.068750000E1,3.550000000E1
9.138460000E0,2.700000000E1,2.043750000E1,3.493750000E1
9.158460000E0,2.687500000E1,2.093750000E1,3.487500000E1
9.178460000E0,2.681250000E1,2.106250000E1,3.475000000E1
9.198460000E0,2.593750000E1,2.143750000E1,3.518750000E1
9.218461562E0,2.456250000E1,2.225000000E1,3.581250000E1
9.238461562E0,2.281250000E1,2.181250000E1,3.718750000E1
9.268460000E0,2.100000000E1,2.175000000E1,3.831250000E1
9.288461562E0,2.156250000E1,2.281250000E1,3.725000000E1
9.308461562E0,2.175000000E1,2.475000000E1,3.587500000E1
9.338460000E0,2.156250000E1,2.768750000E1,3.468750000E1
9.358460000E0,2.137500000E1,2.950000000E1,3.387500000E1
9.378460000E0,2.118750000E1,3.100000000E1,3.312500000E1
9.398460000E0,2.112500000E1,3.193750000E1,3.262500000E1
9.418460000E0,2.137500000E1,3.337500000E1,3.118750000E1
9.438460000E0,2.225000000E1,3.493750000E1,2.931250000E1
9.458460000E0,2.281250000E1,3.581250000E1,2.781250000E1
9.478460000E0,2.293750000E1,3.643750000E1,2.637500000E1
9.498460000E0,2.312500000E1,3.693750000E1,2.550000000E1
9.518460000E0,2.337500000E1,3.718750000E1,2.437500000E1
9.538460000E0,2.350000000E1,3.768750000E1,2.350000000E1
9.558460000E0,2.368750000E1,3.837500000E1,2.218750000E1
9.578461562E0,2.406250000E1,3.893750000E1,2.068750000E1
9.608460000E0,2.487500000E1,3.918750000E1,1.868750000E1
9.628461562E0,2.500000000E1,3.937500000E1,1.800000000E1
9.648461562E0,2.487500000E1,3.925000000E1,1.856250000E1
9.678460000E0,2.425000000E1,3.918750000E1,1.875000000E1
9.698460000E0,2.406250000E1,3.968750000E1,1.837500000E1
9.718461562E0,2.337500000E1,3.950000000E1,1.943750000E1
9.748460000E0,2.187500000E1,3.837500000E1,2.293750000E1
9.768460000E0,2.043750000E1,3.743750000E1,2.562500000E1
9.788461562E0,1.937500000E1,3.637500000E1,2.750000000E1
